A-BalabanJ,A-BertzCT,A-Chi0,A-Chi0n,A-Chi0v,A-Chi1,A-Chi1n,A-Chi1v,A-Chi2n,A-Chi2v,A-Chi3n,A-Chi3v,A-Chi4n,A-Chi4v,A-EState_VSA1,A-EState_VSA10,A-EState_VSA2,A-EState_VSA3,A-EState_VSA4,A-EState_VSA5,A-EState_VSA6,A-EState_VSA7,A-EState_VSA8,A-EState_VSA9,A-ExactMolWt,A-FractionCSP3,A-HallKierAlpha,A-HeavyAtomCount,A-HeavyAtomMolWt,A-Ipc,A-Kappa1,A-Kappa2,A-Kappa3,A-LabuteASA,A-MaxAbsEStateIndex,A-MaxAbsPartialCharge,A-MaxEStateIndex,A-MaxPartialCharge,A-MinAbsEStateIndex,A-MinAbsPartialCharge,A-MinEStateIndex,A-MinPartialCharge,A-MolLogP,A-MolMR,A-MolWt,A-NHOHCount,A-NOCount,A-NumAromaticHeterocycles,A-NumAromaticRings,A-NumHAcceptors,A-NumHDonors,A-NumHeteroatoms,A-NumRotatableBonds,A-NumValenceElectrons,A-PEOE_VSA1,A-PEOE_VSA10,A-PEOE_VSA14,A-PEOE_VSA3,A-PEOE_VSA4,A-PEOE_VSA5,A-PEOE_VSA6,A-PEOE_VSA7,A-PEOE_VSA8,A-PEOE_VSA9,B-BalabanJ,B-BertzCT,B-Chi0,B-Chi0n,B-Chi0v,B-Chi1,B-Chi1n,B-Chi1v,B-Chi2n,B-Chi2v,B-Chi3n,B-Chi3v,B-Chi4n,B-Chi4v,B-EState_VSA1,B-EState_VSA10,B-EState_VSA2,B-EState_VSA3,B-EState_VSA4,B-EState_VSA5,B-EState_VSA6,B-EState_VSA7,B-EState_VSA8,B-EState_VSA9,B-ExactMolWt,B-FractionCSP3,B-HallKierAlpha,B-HeavyAtomCount,B-HeavyAtomMolWt,B-Ipc,B-Kappa1,B-Kappa2,B-Kappa3,B-LabuteASA,B-MaxAbsEStateIndex,B-MaxAbsPartialCharge,B-MaxEStateIndex,B-MaxPartialCharge,B-MinAbsEStateIndex,B-MinAbsPartialCharge,B-MinEStateIndex,B-MinPartialCharge,B-MolLogP,B-MolMR,B-MolWt,B-NHOHCount,B-NOCount,B-NumAromaticCarbocycles,B-NumAromaticRings,B-NumHAcceptors,B-NumHDonors,B-NumHeteroatoms,B-NumRotatableBonds,B-NumValenceElectrons,B-PEOE_VSA1,B-PEOE_VSA10,B-PEOE_VSA14,B-PEOE_VSA3,B-PEOE_VSA4,B-PEOE_VSA5,B-PEOE_VSA6,B-PEOE_VSA7,B-PEOE_VSA8,B-PEOE_VSA9,Time,Photocurrent
1.223,2256.957,32.639,23.68,25.313,21.897,13.514,16.394,10.15,12.93,7.223,9.01,4.958,6.391,20.236,25.941,43.313,22.147,11.127,12.133,72.796,24.265,20.457,11.467,652.12,0,-5.54,46,628.522,16141473497,30.485,11.757,6.049,262.797,11.979,0.396,11.979,0.295,0.097,0.295,-4.533,-0.396,8.149,176.58,652.714,6,12,0,6,10,4,14,7,230,11.467,21.166,0,0,27.064,10.229,72.796,47.525,21.545,22.75,2.191,661.859,15.949,12.73,12.73,10.651,7.244,7.244,4.711,4.711,3.386,3.386,2.172,2.172,5.969,4.795,5.563,11.375,18.777,6.066,18.199,24.265,28.976,5.107,297.148,0.235,-2.69,22,278.206,100626.965,15.694,7.356,3.693,129.476,11.112,0.478,11.112,0.337,0.144,0.337,-1.008,-0.478,4.646,87.58,297.358,1,5,2,2,4,1,5,6,114,10.006,5.687,5.969,4.795,5.114,5.114,12.133,50.246,18.777,11.251,140,6.04E-08
1.223,2256.957,32.639,23.68,25.313,21.897,13.514,16.394,10.15,12.93,7.223,9.01,4.958,6.391,20.236,25.941,43.313,22.147,11.127,12.133,72.796,24.265,20.457,11.467,652.12,0,-5.54,46,628.522,16141473497,30.485,11.757,6.049,262.797,11.979,0.396,11.979,0.295,0.097,0.295,-4.533,-0.396,8.149,176.58,652.714,6,12,0,6,10,4,14,7,230,11.467,21.166,0,0,27.064,10.229,72.796,47.525,21.545,22.75,2.191,661.859,15.949,12.73,12.73,10.651,7.244,7.244,4.711,4.711,3.386,3.386,2.172,2.172,5.969,4.795,5.563,11.375,18.777,6.066,18.199,24.265,28.976,5.107,297.148,0.235,-2.69,22,278.206,100626.965,15.694,7.356,3.693,129.476,11.112,0.478,11.112,0.337,0.144,0.337,-1.008,-0.478,4.646,87.58,297.358,1,5,2,2,4,1,5,6,114,10.006,5.687,5.969,4.795,5.114,5.114,12.133,50.246,18.777,11.251,180,5.84E-08
1.223,2256.957,32.639,23.68,25.313,21.897,13.514,16.394,10.15,12.93,7.223,9.01,4.958,6.391,20.236,25.941,43.313,22.147,11.127,12.133,72.796,24.265,20.457,11.467,652.12,0,-5.54,46,628.522,16141473497,30.485,11.757,6.049,262.797,11.979,0.396,11.979,0.295,0.097,0.295,-4.533,-0.396,8.149,176.58,652.714,6,12,0,6,10,4,14,7,230,11.467,21.166,0,0,27.064,10.229,72.796,47.525,21.545,22.75,1.803,989.932,16.096,13.418,13.418,11.81,8.591,8.591,6.665,6.665,5.188,5.188,4.169,4.169,0,4.795,5.626,5.563,48.885,23.235,12.394,18.199,15.95,4.417,318.137,0.3,-2.62,24,300.232,687478.9,13.786,5.196,1.988,139.294,12.561,0.422,12.561,0.344,0.278,0.344,-0.278,-0.422,3.554,94.57,318.376,0,4,1,3,4,0,4,1,120,9.317,5.583,5.626,4.795,0,0,6.066,49.446,47.684,5.563,20,1.16E-07
1.223,2256.957,32.639,23.68,25.313,21.897,13.514,16.394,10.15,12.93,7.223,9.01,4.958,6.391,20.236,25.941,43.313,22.147,11.127,12.133,72.796,24.265,20.457,11.467,652.12,0,-5.54,46,628.522,16141473497,30.485,11.757,6.049,262.797,11.979,0.396,11.979,0.295,0.097,0.295,-4.533,-0.396,8.149,176.58,652.714,6,12,0,6,10,4,14,7,230,11.467,21.166,0,0,27.064,10.229,72.796,47.525,21.545,22.75,1.803,989.932,16.096,13.418,13.418,11.81,8.591,8.591,6.665,6.665,5.188,5.188,4.169,4.169,0,4.795,5.626,5.563,48.885,23.235,12.394,18.199,15.95,4.417,318.137,0.3,-2.62,24,300.232,687478.9,13.786,5.196,1.988,139.294,12.561,0.422,12.561,0.344,0.278,0.344,-0.278,-0.422,3.554,94.57,318.376,0,4,1,3,4,0,4,1,120,9.317,5.583,5.626,4.795,0,0,6.066,49.446,47.684,5.563,60,8.75E-08
1.223,2256.957,32.639,23.68,25.313,21.897,13.514,16.394,10.15,12.93,7.223,9.01,4.958,6.391,20.236,25.941,43.313,22.147,11.127,12.133,72.796,24.265,20.457,11.467,652.12,0,-5.54,46,628.522,16141473497,30.485,11.757,6.049,262.797,11.979,0.396,11.979,0.295,0.097,0.295,-4.533,-0.396,8.149,176.58,652.714,6,12,0,6,10,4,14,7,230,11.467,21.166,0,0,27.064,10.229,72.796,47.525,21.545,22.75,1.803,989.932,16.096,13.418,13.418,11.81,8.591,8.591,6.665,6.665,5.188,5.188,4.169,4.169,0,4.795,5.626,5.563,48.885,23.235,12.394,18.199,15.95,4.417,318.137,0.3,-2.62,24,300.232,687478.9,13.786,5.196,1.988,139.294,12.561,0.422,12.561,0.344,0.278,0.344,-0.278,-0.422,3.554,94.57,318.376,0,4,1,3,4,0,4,1,120,9.317,5.583,5.626,4.795,0,0,6.066,49.446,47.684,5.563,100,7.47E-08
1.223,2256.957,32.639,23.68,25.313,21.897,13.514,16.394,10.15,12.93,7.223,9.01,4.958,6.391,20.236,25.941,43.313,22.147,11.127,12.133,72.796,24.265,20.457,11.467,652.12,0,-5.54,46,628.522,16141473497,30.485,11.757,6.049,262.797,11.979,0.396,11.979,0.295,0.097,0.295,-4.533,-0.396,8.149,176.58,652.714,6,12,0,6,10,4,14,7,230,11.467,21.166,0,0,27.064,10.229,72.796,47.525,21.545,22.75,1.803,989.932,16.096,13.418,13.418,11.81,8.591,8.591,6.665,6.665,5.188,5.188,4.169,4.169,0,4.795,5.626,5.563,48.885,23.235,12.394,18.199,15.95,4.417,318.137,0.3,-2.62,24,300.232,687478.9,13.786,5.196,1.988,139.294,12.561,0.422,12.561,0.344,0.278,0.344,-0.278,-0.422,3.554,94.57,318.376,0,4,1,3,4,0,4,1,120,9.317,5.583,5.626,4.795,0,0,6.066,49.446,47.684,5.563,140,6.57E-08
1.223,2256.957,32.639,23.68,25.313,21.897,13.514,16.394,10.15,12.93,7.223,9.01,4.958,6.391,20.236,25.941,43.313,22.147,11.127,12.133,72.796,24.265,20.457,11.467,652.12,0,-5.54,46,628.522,16141473497,30.485,11.757,6.049,262.797,11.979,0.396,11.979,0.295,0.097,0.295,-4.533,-0.396,8.149,176.58,652.714,6,12,0,6,10,4,14,7,230,11.467,21.166,0,0,27.064,10.229,72.796,47.525,21.545,22.75,1.803,989.932,16.096,13.418,13.418,11.81,8.591,8.591,6.665,6.665,5.188,5.188,4.169,4.169,0,4.795,5.626,5.563,48.885,23.235,12.394,18.199,15.95,4.417,318.137,0.3,-2.62,24,300.232,687478.9,13.786,5.196,1.988,139.294,12.561,0.422,12.561,0.344,0.278,0.344,-0.278,-0.422,3.554,94.57,318.376,0,4,1,3,4,0,4,1,120,9.317,5.583,5.626,4.795,0,0,6.066,49.446,47.684,5.563,180,5.92E-08
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.117,1113.44,19.397,14.801,15.617,12.754,8.409,9.817,6.717,8.232,4.977,6.341,3.553,4.98,15.719,18.631,16.395,27.817,0,18.199,56.312,0,0,4.183,382.087,0.143,-2.83,27,364.293,1348879.864,17.577,5.837,2.522,157.171,12.798,0.508,12.798,0.298,0.112,0.298,-3.98,-0.508,3.725,100.282,382.437,2,5,3,3,5,2,6,2,138,10.213,16.395,0,4.183,8.418,0,30.332,66.433,5.563,0,20,2.47E-06
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.117,1113.44,19.397,14.801,15.617,12.754,8.409,9.817,6.717,8.232,4.977,6.341,3.553,4.98,15.719,18.631,16.395,27.817,0,18.199,56.312,0,0,4.183,382.087,0.143,-2.83,27,364.293,1348879.864,17.577,5.837,2.522,157.171,12.798,0.508,12.798,0.298,0.112,0.298,-3.98,-0.508,3.725,100.282,382.437,2,5,3,3,5,2,6,2,138,10.213,16.395,0,4.183,8.418,0,30.332,66.433,5.563,0,60,1.56E-06
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.117,1113.44,19.397,14.801,15.617,12.754,8.409,9.817,6.717,8.232,4.977,6.341,3.553,4.98,15.719,18.631,16.395,27.817,0,18.199,56.312,0,0,4.183,382.087,0.143,-2.83,27,364.293,1348879.864,17.577,5.837,2.522,157.171,12.798,0.508,12.798,0.298,0.112,0.298,-3.98,-0.508,3.725,100.282,382.437,2,5,3,3,5,2,6,2,138,10.213,16.395,0,4.183,8.418,0,30.332,66.433,5.563,0,100,1.54E-06
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.117,1113.44,19.397,14.801,15.617,12.754,8.409,9.817,6.717,8.232,4.977,6.341,3.553,4.98,15.719,18.631,16.395,27.817,0,18.199,56.312,0,0,4.183,382.087,0.143,-2.83,27,364.293,1348879.864,17.577,5.837,2.522,157.171,12.798,0.508,12.798,0.298,0.112,0.298,-3.98,-0.508,3.725,100.282,382.437,2,5,3,3,5,2,6,2,138,10.213,16.395,0,4.183,8.418,0,30.332,66.433,5.563,0,140,1.51E-06
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.117,1113.44,19.397,14.801,15.617,12.754,8.409,9.817,6.717,8.232,4.977,6.341,3.553,4.98,15.719,18.631,16.395,27.817,0,18.199,56.312,0,0,4.183,382.087,0.143,-2.83,27,364.293,1348879.864,17.577,5.837,2.522,157.171,12.798,0.508,12.798,0.298,0.112,0.298,-3.98,-0.508,3.725,100.282,382.437,2,5,3,3,5,2,6,2,138,10.213,16.395,0,4.183,8.418,0,30.332,66.433,5.563,0,180,1.43E-06
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.145,437.932,11.38,8.668,8.668,7.737,4.867,4.867,3.383,3.383,2.067,2.067,1.197,1.197,0,0,0,11.375,11.375,0,24.265,24.265,10.229,11.467,212.106,0,-2.36,16,200.16,5494.485,10.168,4.44,2.571,93.615,5.564,0.399,5.564,0.086,0.714,0.086,0.714,-0.399,3.266,65.885,212.256,4,4,2,2,4,2,4,2,80,11.467,0,0,0,10.229,0,0,48.531,11.375,11.375,20,1.04E-08
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.145,437.932,11.38,8.668,8.668,7.737,4.867,4.867,3.383,3.383,2.067,2.067,1.197,1.197,0,0,0,11.375,11.375,0,24.265,24.265,10.229,11.467,212.106,0,-2.36,16,200.16,5494.485,10.168,4.44,2.571,93.615,5.564,0.399,5.564,0.086,0.714,0.086,0.714,-0.399,3.266,65.885,212.256,4,4,2,2,4,2,4,2,80,11.467,0,0,0,10.229,0,0,48.531,11.375,11.375,60,1.00E-08
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.145,437.932,11.38,8.668,8.668,7.737,4.867,4.867,3.383,3.383,2.067,2.067,1.197,1.197,0,0,0,11.375,11.375,0,24.265,24.265,10.229,11.467,212.106,0,-2.36,16,200.16,5494.485,10.168,4.44,2.571,93.615,5.564,0.399,5.564,0.086,0.714,0.086,0.714,-0.399,3.266,65.885,212.256,4,4,2,2,4,2,4,2,80,11.467,0,0,0,10.229,0,0,48.531,11.375,11.375,100,1.01E-08
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.145,437.932,11.38,8.668,8.668,7.737,4.867,4.867,3.383,3.383,2.067,2.067,1.197,1.197,0,0,0,11.375,11.375,0,24.265,24.265,10.229,11.467,212.106,0,-2.36,16,200.16,5494.485,10.168,4.44,2.571,93.615,5.564,0.399,5.564,0.086,0.714,0.086,0.714,-0.399,3.266,65.885,212.256,4,4,2,2,4,2,4,2,80,11.467,0,0,0,10.229,0,0,48.531,11.375,11.375,140,9.30E-09
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.145,437.932,11.38,8.668,8.668,7.737,4.867,4.867,3.383,3.383,2.067,2.067,1.197,1.197,0,0,0,11.375,11.375,0,24.265,24.265,10.229,11.467,212.106,0,-2.36,16,200.16,5494.485,10.168,4.44,2.571,93.615,5.564,0.399,5.564,0.086,0.714,0.086,0.714,-0.399,3.266,65.885,212.256,4,4,2,2,4,2,4,2,80,11.467,0,0,0,10.229,0,0,48.531,11.375,11.375,180,9.10E-09
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.076,819.117,14.56,11.517,11.517,10.148,7.258,7.258,5.728,5.728,4.446,4.446,3.595,3.595,11.595,9.589,5.563,5.583,49.722,17.317,0,6.066,4.9,9.524,285.1,0.375,-2.3,21,270.179,94568.643,12.441,4.347,1.766,120.338,11.849,0.477,11.849,0.351,0.293,0.351,-1.237,-0.477,2.19,78.298,285.299,1,5,1,2,4,1,5,1,108,14.424,11.146,11.595,9.589,0,0,0,43.379,29.727,0,20,2.76E-07
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.076,819.117,14.56,11.517,11.517,10.148,7.258,7.258,5.728,5.728,4.446,4.446,3.595,3.595,11.595,9.589,5.563,5.583,49.722,17.317,0,6.066,4.9,9.524,285.1,0.375,-2.3,21,270.179,94568.643,12.441,4.347,1.766,120.338,11.849,0.477,11.849,0.351,0.293,0.351,-1.237,-0.477,2.19,78.298,285.299,1,5,1,2,4,1,5,1,108,14.424,11.146,11.595,9.589,0,0,0,43.379,29.727,0,60,1.90E-07
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.076,819.117,14.56,11.517,11.517,10.148,7.258,7.258,5.728,5.728,4.446,4.446,3.595,3.595,11.595,9.589,5.563,5.583,49.722,17.317,0,6.066,4.9,9.524,285.1,0.375,-2.3,21,270.179,94568.643,12.441,4.347,1.766,120.338,11.849,0.477,11.849,0.351,0.293,0.351,-1.237,-0.477,2.19,78.298,285.299,1,5,1,2,4,1,5,1,108,14.424,11.146,11.595,9.589,0,0,0,43.379,29.727,0,100,1.68E-07
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.076,819.117,14.56,11.517,11.517,10.148,7.258,7.258,5.728,5.728,4.446,4.446,3.595,3.595,11.595,9.589,5.563,5.583,49.722,17.317,0,6.066,4.9,9.524,285.1,0.375,-2.3,21,270.179,94568.643,12.441,4.347,1.766,120.338,11.849,0.477,11.849,0.351,0.293,0.351,-1.237,-0.477,2.19,78.298,285.299,1,5,1,2,4,1,5,1,108,14.424,11.146,11.595,9.589,0,0,0,43.379,29.727,0,140,1.41E-07
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.076,819.117,14.56,11.517,11.517,10.148,7.258,7.258,5.728,5.728,4.446,4.446,3.595,3.595,11.595,9.589,5.563,5.583,49.722,17.317,0,6.066,4.9,9.524,285.1,0.375,-2.3,21,270.179,94568.643,12.441,4.347,1.766,120.338,11.849,0.477,11.849,0.351,0.293,0.351,-1.237,-0.477,2.19,78.298,285.299,1,5,1,2,4,1,5,1,108,14.424,11.146,11.595,9.589,0,0,0,43.379,29.727,0,180,1.20E-07
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.191,661.859,15.949,12.73,12.73,10.651,7.244,7.244,4.711,4.711,3.386,3.386,2.172,2.172,5.969,4.795,5.563,11.375,18.777,6.066,18.199,24.265,28.976,5.107,297.148,0.235,-2.69,22,278.206,100626.965,15.694,7.356,3.693,129.476,11.112,0.478,11.112,0.337,0.144,0.337,-1.008,-0.478,4.646,87.58,297.358,1,5,2,2,4,1,5,6,114,10.006,5.687,5.969,4.795,5.114,5.114,12.133,50.246,18.777,11.251,20,1.49E-08
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.191,661.859,15.949,12.73,12.73,10.651,7.244,7.244,4.711,4.711,3.386,3.386,2.172,2.172,5.969,4.795,5.563,11.375,18.777,6.066,18.199,24.265,28.976,5.107,297.148,0.235,-2.69,22,278.206,100626.965,15.694,7.356,3.693,129.476,11.112,0.478,11.112,0.337,0.144,0.337,-1.008,-0.478,4.646,87.58,297.358,1,5,2,2,4,1,5,6,114,10.006,5.687,5.969,4.795,5.114,5.114,12.133,50.246,18.777,11.251,60,1.61E-08
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.191,661.859,15.949,12.73,12.73,10.651,7.244,7.244,4.711,4.711,3.386,3.386,2.172,2.172,5.969,4.795,5.563,11.375,18.777,6.066,18.199,24.265,28.976,5.107,297.148,0.235,-2.69,22,278.206,100626.965,15.694,7.356,3.693,129.476,11.112,0.478,11.112,0.337,0.144,0.337,-1.008,-0.478,4.646,87.58,297.358,1,5,2,2,4,1,5,6,114,10.006,5.687,5.969,4.795,5.114,5.114,12.133,50.246,18.777,11.251,100,1.68E-08
2.232,633.822,14.535,11.316,11.316,9.575,6.092,6.092,4.433,4.433,2.774,2.774,1.671,1.671,5.969,4.795,5.563,11.375,5.687,6.066,18.199,43.261,10.229,5.107,269.116,0.133,-2.69,20,254.184,34197.453,13.735,5.968,3.198,116.746,11.046,0.478,11.046,0.337,0.14,0.337,-1.012,-0.478,3.866,78.346,269.304,1,5,0,2,4,1,5,4,102,10.006,5.687,5.969,4.795,5.114,5.114,12.133,36.398,19.783,11.251,2.191,661.859,15.949,12.73,12.73,10.651,7.244,7.244,4.711,4.711,3.386,3.386,2.172,2.172,5.969,4.795,5.563,11.375,18.777,6.066,18.199,24.265,28.976,5.107,297.148,0.235,-2.69,22,278.206,100626.965,15.694,7.356,3.693,129.476,11.112,0.478,11.112,0.337,0.144,0.337,-1.008,-0.478,4.646,87.58,297.358,1,5,2,2,4,1,5,6,114,10.006,5.687,5.969,4.795,5.114,5.114,12.133,50.246,18.777,11.251,140,1.75E-08
